CollarID,No,UTC_Date,UTC_Time,ECEF_X [m],ECEF_Y [m],ECEF_Z [m],Lat,Long,Height [m],DOP,FixType,Mort. Status,Main [V],Beacon [V],Easting_Zone,Easting,Northing
17153,16230,5/22/2016,5:00,1007303,-4658107,4225619,41.753192,-77.7978306,640.58,1.6,val. GPS-3D,normal,3.32,3.54,18267386.5,267387,4626157.66
17153,16231,5/22/2016,6:00,1007149,-4658200,4225601,41.7527213,-77.7998765,672.13,1.8,val. GPS-3D,normal,3.34,3.52,18267214.68,267215,4626110.931
17153,16232,5/22/2016,7:00,1007164,-4658265,4225560,41.7520461,-77.7998654,694.59,3.4,val. GPS-3D,normal,3.34,3.54,18267213.17,267213,4626035.924
17153,16233,5/22/2016,8:01,1007127,-4658222,4225545,41.7522441,-77.8001909,647.41,3.8,val. GPS-3D,normal,3.32,3.44,18267186.81,267187,4626058.801
17153,16234,5/22/2016,9:00,1007101,-4658126,4225678,41.7537328,-77.8002525,661.88,3,val. GPS-3D,normal,3.34,3.52,18267187.07,267187,4626224.272
17153,16235,5/22/2016,10:00,1007249,-4658028,4225720,41.7544016,-77.7982644,641.72,3.2,val. GPS-3D,normal,3.34,3.52,18267354.8,267355,4626293.153
17153,16236,5/22/2016,11:00,1007359,-4658041,4225689,41.7539779,-77.7970048,647.9,2.2,val. GPS-3D,normal,3.32,3.44,18267458,267458,4626242.691
17153,16237,5/22/2016,12:00,1007344,-4657987,4225672,41.7541991,-77.7970439,594.84,4.8,val. GPS-3D,normal,3.32,3.54,18267455.55,267456,4626267.365
17153,16238,5/22/2016,13:00,1007366,-4658028,4225675,41.7539512,-77.7968895,630.2,3.2,val. GPS-3D,normal,3.36,3.56,18267467.49,267467,4626239.413
17153,16239,5/22/2016,14:00,1007362,-4658028,4225690,41.754057,-77.7969365,639.56,5.4,val. GPS-3D,normal,3.34,3.52,18267463.96,267464,4626251.289
17153,16240,5/22/2016,16:00,1007360,-4658024,4225677,41.7539956,-77.7969499,627.67,2.6,val. GPS-3D,normal,3.34,3.46,18267462.63,267463,4626244.514
17153,16241,5/22/2016,17:00,1007367,-4658013,4225676,41.7540445,-77.7968397,620.09,4.6,val. GPS-3D,normal,3.36,3.44,18267471.97,267472,4626249.642
17153,16242,5/22/2016,18:00,1007394,-4658032,4225691,41.7539997,-77.7965707,648.19,4.4,val. GPS-3D,normal,3.34,3.54,18267494.18,267494,4626243.939
17153,16243,5/22/2016,19:00,1007231,-4657946,4225816,41.7555497,-77.7982675,643.03,1.6,val. GPS-3D,normal,3.34,3.54,18267358.69,267359,4626420.639
17153,16244,5/22/2016,20:00,1007353,-4658008,4225707,41.7542997,-77.7969915,634.88,2.8,val. GPS-3D,normal,3.34,3.56,18267460.27,267460,4626278.394
17153,16245,5/22/2016,22:00,1007454,-4657821,4225896,41.7565368,-77.7953293,640.33,3.8,val. GPS-3D,normal,3.34,3.44,18267606.55,267607,4626522.302
17153,16246,5/22/2016,23:00,1007359,-4657886,4225862,41.756048,-77.7966109,650.09,1.8,val. GPS-3D,normal,3.34,3.54,18267498.23,267498,4626471.489
17153,16247,5/23/2016,0:00,1007437,-4657910,4225805,41.7554257,-77.7957553,641.93,3.4,val. GPS-3D,normal,3.34,3.5,18267567.12,267567,4626400.077
17153,16248,5/23/2016,1:00,1007431,-4658003,4225710,41.7542503,-77.7960622,645.53,4,GPS-2D,normal,3.34,3.54,18267537.36,267537,4626270.395
17153,16249,5/23/2016,2:00,1007265,-4657937,4225842,41.7557339,-77.7978451,659.14,1.8,val. GPS-3D,normal,3.32,3.52,18267394.48,267394,4626439.957
17153,16250,5/23/2016,3:00,1007276,-4657939,4225842,41.7557083,-77.7977209,662.33,2.2,val. GPS-3D,normal,3.34,3.54,18267404.71,267405,4626436.771
17153,16251,5/23/2016,4:00,1007451,-4657872,4225846,41.755906,-77.7954942,643.74,3.8,val. GPS-3D,normal,3.34,3.54,18267590.56,267591,4626452.7
17153,16252,5/23/2016,5:00,1007344,-4657805,4225871,41.7566021,-77.7965813,594.66,2.2,val. GPS-3D,normal,3.34,3.52,18267502.69,267503,4626532.936
17153,16253,5/23/2016,6:00,1007374,-4657864,4225910,41.7564803,-77.7963787,668.39,1.8,val. GPS-3D,normal,3.36,3.54,18267519.09,267519,4626518.859
17153,16254,5/23/2016,7:00,1007364,-4657858,4225907,41.7565079,-77.796481,660.44,3.4,val. GPS-3D,normal,3.36,3.56,18267510.69,267511,4626522.21
17153,16255,5/23/2016,8:02,1007418,-4657889,4225833,41.7557609,-77.7959252,642.27,3.4,val. GPS-3D,normal,3.32,3.54,18267554.2,267554,4626437.754
17153,16256,5/23/2016,9:00,1007414,-4657915,4225811,41.7554659,-77.7960383,645.95,3,val. GPS-3D,normal,3.34,3.54,18267543.74,267544,4626405.3
17153,16257,5/23/2016,10:00,1007287,-4657990,4225767,41.7548918,-77.7977213,651.31,3.2,val. GPS-3D,normal,3.34,3.52,18267401.73,267402,4626346.111
17153,16258,5/23/2016,11:00,1007332,-4657958,4225798,41.7552305,-77.7971112,655.71,5.2,val. GPS-3D,normal,3.3,3.5,18267453.68,267454,4626382.067
17153,16259,5/23/2016,12:01,1007295,-4657997,4225733,41.7546123,-77.7976451,635.03,12.6,GPS-3D,normal,3.32,3.48,18267407.06,267407,4626314.87
17153,16260,5/23/2016,13:00,1007343,-4657945,4225800,41.7553062,-77.7969489,649.3,3,val. GPS-3D,normal,3.34,3.56,18267467.45,267467,4626390.031
17153,16261,5/23/2016,14:00,1007203,-4657937,4225811,41.7556043,-77.7985737,628.72,5.4,val. GPS-3D,normal,3.34,3.56,18267333.43,267333,4626427.535
17153,16262,5/23/2016,15:00,1007251,-4657956,4225798,41.7553449,-77.7980579,641.48,1.8,val. GPS-3D,normal,3.36,3.58,18267375.38,267375,4626397.328
17153,16263,5/23/2016,16:00,1007376,-4657974,4225740,41.7546915,-77.7966348,635.69,6,val. GPS-3D,normal,3.38,3.5,18267491.34,267491,4626320.925
17153,16264,5/23/2016,17:01,1007412,-4657952,4225777,41.7550232,-77.7961558,649.97,4.2,val. GPS-3D,normal,3.34,3.56,18267532.36,267532,4626356.47
17153,16265,5/23/2016,18:00,1007257,-4657951,4225793,41.755333,-77.7979747,635.45,3.6,val. GPS-3D,normal,3.36,3.58,18267382.25,267382,4626395.783
17153,16266,5/23/2016,19:00,1007214,-4657930,4225876,41.7560679,-77.7984267,668.64,4.8,val. GPS-3D,normal,3.38,3.58,18267347.33,267347,4626478.615
17153,16267,5/23/2016,20:00,1007205,-4657919,4225876,41.7561438,-77.7985045,659.2,1.6,val. GPS-3D,normal,3.38,3.56,18267341.14,267341,4626487.249
17153,16268,5/23/2016,21:00,1007160,-4658070,4225711,41.7542079,-77.7994169,652.32,1.8,val. GPS-3D,normal,3.36,3.54,18267258.27,267258,4626274.755
17153,16269,5/23/2016,22:00,1007141,-4658088,4225700,41.7540526,-77.7996859,655.13,3.6,val. GPS-3D,normal,3.38,3.56,18267235.34,267235,4626258.242
17153,16270,5/23/2016,23:01,1007068,-4658059,4225763,41.7547381,-77.8004701,664.43,3.8,val. GPS-3D,normal,3.34,3.56,18267172.62,267173,4626336.485
17153,16271,5/24/2016,0:00,1007073,-4658120,4225719,41.7540788,-77.8005663,680.39,5,val. GPS-3D,normal,3.34,3.56,18267162.24,267162,4626263.54
17153,16272,5/24/2016,1:00,1007020,-4658131,4225739,41.7542158,-77.801217,693.38,2,val. GPS-3D,normal,3.36,3.56,18267108.62,267109,4626280.516
17153,16273,5/24/2016,2:00,1007027,-4658112,4225707,41.7541034,-77.8010865,659.32,3.4,val. GPS-3D,normal,3.34,3.56,18267119.07,267119,4626267.676
17153,16274,5/24/2016,3:00,1007057,-4658016,4225803,41.7552726,-77.8004901,657.98,2.8,val. GPS-3D,normal,3.36,3.56,18267172.89,267173,4626395.895
17153,16275,5/24/2016,4:00,1007059,-4658025,4225811,41.7552711,-77.8004895,670.18,2.2,val. GPS-3D,normal,3.34,3.56,18267172.94,267173,4626395.721
17153,16276,5/24/2016,5:00,1007073,-4658029,4225847,41.7554717,-77.8003351,699.28,7.2,val. GPS-3D,normal,3.36,3.54,18267186.5,267187,4626417.577
17153,16277,5/24/2016,6:00,1006840,-4658002,4225728,41.7551259,-77.8030046,563.62,6,val. GPS-3D,normal,3.36,3.54,18266963.29,266963,4626386.412
17153,16278,5/24/2016,7:00,1006930,-4658109,4225747,41.7545125,-77.8022188,668.48,1.4,val. GPS-3D,normal,3.34,3.54,18267026.41,267026,4626316.17
17153,16279,5/24/2016,8:00,1006954,-4658090,4225757,41.7546606,-77.8018885,665.06,2.6,val. GPS-3D,normal,3.36,3.5,18267054.41,267054,4626331.719
17153,16280,5/24/2016,9:00,1007049,-4658068,4225827,41.7551393,-77.8007162,710.61,1.8,val. GPS-3D,normal,3.36,3.52,18267153.61,267154,4626381.695
17153,16281,5/24/2016,10:00,1007321,-4657906,4225862,41.755979,-77.7971083,658.68,2.4,val. GPS-3D,normal,3.34,3.4,18267456.63,267457,4626465.168
17153,16282,5/24/2016,11:00,1007197,-4657951,4225828,41.7556441,-77.7986798,649.3,6.4,val. GPS-3D,normal,3.34,3.54,18267324.75,267325,4626432.234
17153,16283,5/24/2016,12:00,1007188,-4657984,4225780,41.7551397,-77.7988694,639.98,4.6,val. GPS-3D,normal,3.34,3.54,18267307.16,267307,4626376.746
17153,16284,5/24/2016,13:00,1007111,-4658066,4225752,41.7545687,-77.7999826,668.98,2,val. GPS-3D,normal,3.34,3.48,18267212.54,267213,4626316.358
17153,16285,5/24/2016,14:00,1007079,-4658132,4225699,41.7538666,-77.8005263,676.77,2,val. GPS-3D,normal,3.38,3.48,18267164.8,267165,4626239.865
17153,16286,5/24/2016,15:00,1007102,-4658204,4225601,41.7527574,-77.8004389,667.63,2,val. GPS-3D,normal,3.38,3.54,18267168.05,267168,4626116.464
17153,16287,5/24/2016,16:00,1007094,-4658208,4225595,41.7527038,-77.8005431,665.29,2.6,val. GPS-3D,normal,3.36,3.56,18267159.19,267159,4626110.794
17153,16288,5/24/2016,18:00,1006992,-4658186,4225651,41.753338,-77.8016858,670.47,2.2,val. GPS-3D,normal,3.38,3.58,18267066.47,267066,4626184.313
17153,16289,5/24/2016,19:00,1007018,-4658225,4225653,41.75309,-77.8014793,704.33,4.8,val. GPS-3D,normal,3.38,3.6,18267082.74,267083,4626156.213
17153,16290,5/24/2016,20:00,1006989,-4657981,4225858,41.7559333,-77.8012003,658.36,2.2,val. GPS-3D,normal,3.38,3.58,18267116.23,267116,4626471.172
17153,16291,5/24/2016,21:00,1007257,-4657956,4225808,41.7554044,-77.7979874,649.09,1.8,val. GPS-3D,normal,3.38,3.58,18267381.45,267381,4626403.75
17153,16292,5/24/2016,22:00,1007242,-4657969,4225811,41.7553674,-77.7981967,658.2,3.8,val. GPS-3D,normal,3.38,3.58,18267363.92,267364,4626400.205
17153,16293,5/25/2016,0:00,1007030,-4658253,4225564,41.752313,-77.8014095,667.38,2.6,val. GPS-3D,normal,3.36,3.56,18267085.74,267086,4626069.746
17153,16294,5/25/2016,1:00,1006993,-4658160,4225703,41.7538383,-77.801608,686.29,2,val. GPS-3D,normal,3.36,3.54,18267074.75,267075,4626239.657
17153,16295,5/25/2016,2:00,1006991,-4658149,4225698,41.7538717,-77.8016036,674.63,2.4,val. GPS-3D,normal,3.36,3.56,18267075.24,267075,4626243.355
17153,16296,5/25/2016,3:00,1007030,-4658147,4225697,41.7538273,-77.8011402,678.65,2.2,val. GPS-3D,normal,3.36,3.56,18267113.61,267114,4626237.169
17153,16297,5/25/2016,4:00,1007040,-4658182,4225702,41.7536432,-77.8011116,709.08,2.2,val. GPS-3D,normal,3.34,3.54,18267115.32,267115,4626216.641
17153,16298,5/25/2016,5:00,1007053,-4658171,4225698,41.7536643,-77.8009309,700.44,3,val. GPS-3D,normal,3.36,3.52,18267130.42,267130,4626218.497
17153,16299,5/25/2016,6:00,1007070,-4658141,4225681,41.7537044,-77.8006549,669.93,1.6,val. GPS-3D,normal,3.34,3.52,18267153.51,267154,4626222.2
17153,16300,5/25/2016,7:00,1006995,-4658176,4225693,41.7536749,-77.8016251,691.62,2.6,val. GPS-3D,normal,3.36,3.46,18267072.74,267073,4626221.554
17153,16301,5/25/2016,8:00,1006998,-4658173,4225695,41.7537021,-77.8015823,691.23,4,val. GPS-3D,normal,3.36,3.54,18267076.4,267076,4626224.46
17153,16302,5/25/2016,9:00,1006945,-4658136,4225733,41.7542412,-77.8021111,681.2,2.2,val. GPS-3D,normal,3.34,3.5,18267034.38,267034,4626285.76
17153,16303,5/25/2016,10:00,1007414,-4658084,4225591,41.7529981,-77.7964678,622.67,2.6,val. GPS-3D,normal,3.34,3.54,18267499.11,267499,4626132.439
17153,16304,5/25/2016,11:00,1007066,-4658099,4225680,41.7539488,-77.8005952,638,3.6,val. GPS-3D,normal,3.32,3.52,18267159.36,267159,4626249.183
17153,16305,5/25/2016,12:00,1007249,-4657909,4225902,41.7563212,-77.797962,676.16,1.6,val. GPS-3D,normal,3.34,3.56,18267386.88,267387,4626505.486
17153,16306,5/25/2016,13:00,1007253,-4657957,4225807,41.7553969,-77.798037,648.52,2.2,val. GPS-3D,normal,3.38,3.56,18267377.31,267377,4626403.05
17153,16307,5/25/2016,14:00,1007208,-4657948,4225833,41.7556813,-77.7985429,652.18,3.8,val. GPS-3D,normal,3.38,3.56,18267336.27,267336,4626435.996
17153,16308,5/25/2016,15:00,1007142,-4657849,4225982,41.7573457,-77.7990669,668.82,1.8,val. GPS-3D,normal,3.36,3.44,18267298.72,267299,4626622.229
17153,16309,5/25/2016,16:00,1007296,-4657827,4225974,41.7572257,-77.7972013,671.73,2,val. GPS-3D,normal,3.38,3.6,18267453.4,267453,4626603.861
17153,16310,5/25/2016,17:00,1007296,-4657824,4225983,41.7573037,-77.7971937,675.54,3.4,val. GPS-3D,normal,3.38,3.6,18267454.31,267454,4626612.503
17153,16311,5/25/2016,18:00,1007120,-4657905,4225909,41.7565552,-77.7994678,657.57,3.4,val. GPS-3D,normal,3.4,3.58,18267262.53,267263,4626535.534
17153,16312,5/25/2016,19:00,1007112,-4657905,4225905,41.7565384,-77.7995618,653.64,2.4,val. GPS-3D,normal,3.38,3.52,18267254.65,267255,4626533.932
17153,16313,5/25/2016,20:00,1007126,-4657911,4225898,41.7564385,-77.7994125,655.56,3,val. GPS-3D,normal,3.38,3.56,18267266.7,267267,4626522.434
17153,16314,5/25/2016,21:00,1006972,-4658035,4225831,41.755457,-77.8015372,677.08,3,val. GPS-3D,normal,3.38,3.58,18267086.49,267086,4626419.206
17153,16315,5/25/2016,22:00,1007072,-4658230,4225604,41.7526632,-77.8008575,683.86,2.4,val. GPS-3D,normal,3.38,3.58,18267132.9,267133,4626107.138
17153,16316,5/25/2016,23:00,1007079,-4658210,4225607,41.7527917,-77.8007244,672.38,4.8,val. GPS-3D,normal,3.38,3.58,18267144.43,267144,4626121.043
17153,16317,5/26/2016,0:00,1007041,-4658155,4225688,41.7537061,-77.8010312,680.22,1.6,val. GPS-3D,normal,3.36,3.58,18267122.23,267122,4626223.41
17153,16318,5/26/2016,1:00,1006888,-4658235,4225642,41.7531222,-77.8030324,683.81,5,val. GPS-3D,normal,3.36,3.56,18266953.73,266954,4626163.997
17153,16319,5/26/2016,2:00,1006926,-4658249,4225628,41.752898,-77.8026214,690.68,5.2,val. GPS-3D,normal,3.36,3.56,18266987.09,266987,4626137.989
17153,16320,5/26/2016,3:00,1006923,-4658225,4225642,41.7531364,-77.8025957,682.03,1.8,val. GPS-3D,normal,3.36,3.58,18266990.09,266990,4626164.397
17153,16321,5/26/2016,4:00,1006899,-4658187,4225686,41.753685,-77.8027812,679.84,2.2,val. GPS-3D,normal,3.38,3.56,18266976.65,266977,4626225.813
17153,16322,5/26/2016,5:00,1006935,-4658098,4225750,41.7545907,-77.8021321,663.24,2.6,val. GPS-3D,normal,3.36,3.56,18267033.9,267034,4626324.626
17153,16323,5/26/2016,6:00,1006952,-4658129,4225769,41.7545152,-77.802011,701.18,2,val. GPS-3D,normal,3.36,3.54,18267043.69,267044,4626315.905
17153,16324,5/26/2016,7:00,1006926,-4658114,4225769,41.754636,-77.8022785,686.14,4.2,val. GPS-3D,normal,3.36,3.56,18267021.89,267022,4626330.047
17153,16325,5/26/2016,8:00,1006944,-4658080,4225782,41.7548997,-77.8019806,672.84,2.6,val. GPS-3D,normal,3.34,3.54,18267047.61,267048,4626358.525
17153,16326,5/26/2016,9:00,1007262,-4657992,4225764,41.7548916,-77.7980201,646.82,3,val. GPS-3D,normal,3.36,3.46,18267376.88,267377,4626346.899
17153,16327,5/26/2016,10:00,1007294,-4657899,4225890,41.7562422,-77.7974078,667.97,2,val. GPS-3D,normal,3.34,3.54,18267432.68,267433,4626495.212
17153,16328,5/26/2016,11:00,1007235,-4657954,4225824,41.7555515,-77.7982409,654.82,2.2,val. GPS-3D,normal,3.36,3.54,18267360.91,267361,4626420.764
17153,16329,5/26/2016,12:00,1007098,-4658036,4225816,41.7551908,-77.8000591,687.68,2.8,val. GPS-3D,normal,3.36,3.56,18267208.43,267208,4626385.641
17153,16330,5/26/2016,13:00,1007044,-4658275,4225552,41.7520857,-77.8013008,677.63,2.6,val. GPS-3D,normal,3.36,3.56,18267093.95,267094,4626044.22
17153,16331,5/26/2016,14:00,1007005,-4658279,4225518,41.7518834,-77.8017693,651.76,2.4,val. GPS-3D,normal,3.36,3.58,18267054.27,267054,4626023.016
17153,16332,5/26/2016,15:00,1007000,-4658296,4225520,41.7518035,-77.8018712,664.7,2.6,val. GPS-3D,normal,3.38,3.56,18267045.5,267046,4626014.426
17153,16333,5/26/2016,16:00,1006997,-4658306,4225545,41.7519166,-77.8019319,688.17,5.4,val. GPS-3D,normal,3.38,3.6,18267040.87,267041,4626027.15
17153,16334,5/26/2016,17:00,1007001,-4658277,4225511,41.7518531,-77.8018112,645.01,3,val. GPS-3D,normal,3.36,3.58,18267050.67,267051,4626019.773
17153,16335,5/26/2016,18:00,1007013,-4658247,4225589,41.7525376,-77.801594,676.97,2.8,val. GPS-3D,normal,3.38,3.5,18267071.21,267071,4626095.185
17153,16336,5/26/2016,19:00,1007089,-4658194,4225576,41.7526646,-77.8005663,641.65,4.4,val. GPS-3D,normal,3.38,3.58,18267157.12,267157,4626106.5
17153,16337,5/26/2016,20:00,1007162,-4658276,4225490,41.751514,-77.7999168,655.68,5.2,val. GPS-3D,normal,3.38,3.58,18267206.96,267207,4625976.985
17153,16338,5/26/2016,21:00,1007135,-4658276,4225520,41.7517497,-77.8002341,671.4,2.6,val. GPS-3D,normal,3.38,3.58,18267181.44,267181,4626004.015
17153,16339,5/26/2016,22:00,1007133,-4658257,4225523,41.7518837,-77.8002093,659.23,2,val. GPS-3D,normal,3.38,3.6,18267183.98,267184,4626018.828
17153,16340,5/26/2016,23:00,1007047,-4658273,4225535,41.7519795,-77.8012605,665.33,3,val. GPS-3D,normal,3.36,3.56,18267096.92,267097,4626032.312
17153,16341,5/27/2016,0:00,1007048,-4658231,4225623,41.7528153,-77.8011421,693.46,2.8,val. GPS-3D,normal,3.38,3.58,18267109.79,267110,4626124.803
17153,16342,5/27/2016,1:00,1007053,-4658008,4225819,41.755432,-77.8005168,662.17,1.6,val. GPS-3D,normal,3.32,3.56,18267171.25,267171,4626413.666
17153,16343,5/27/2016,2:00,1007046,-4657998,4225788,41.7552913,-77.8005736,633.13,3.8,val. GPS-3D,normal,3.38,3.56,18267166.01,267166,4626398.195
17153,16344,5/27/2016,3:00,1007030,-4658004,4225797,41.7553369,-77.8007769,640.97,2.8,val. GPS-3D,normal,3.36,3.58,18267149.28,267149,4626403.803
17153,16345,5/27/2016,4:02,1007242,-4657897,4225825,41.7558833,-77.7980138,615.03,8.8,val. GPS-3D,normal,3.32,3.56,18267380.99,267381,4626456.999
17153,16346,5/27/2016,5:00,1007155,-4657960,4225822,41.7556042,-77.7991962,645.25,8.6,val. GPS-3D,normal,3.36,3.56,18267281.67,267282,4626429.21
17153,16347,5/27/2016,6:00,1006994,-4658024,4225769,41.7550772,-77.8012508,631.24,5,val. GPS-3D,normal,3.38,3.56,18267108.94,267109,4626376.257
17153,16348,5/27/2016,7:00,1007075,-4658072,4225709,41.7542904,-77.8004209,639.05,3.8,val. GPS-3D,normal,3.36,3.56,18267175.09,267175,4626286.639
17153,16349,5/27/2016,8:00,1007106,-4658086,4225748,41.754431,-77.8000921,680.11,2,val. GPS-3D,normal,3.36,3.56,18267202.93,267203,4626301.362
17153,16350,5/27/2016,9:00,1007212,-4658152,4225613,41.7530033,-77.7990142,655.05,2.4,val. GPS-3D,normal,3.38,3.5,18267287.4,267287,4626139.914
17153,16351,5/27/2016,10:00,1007007,-4658251,4225574,41.752421,-77.8016746,668.95,2,GPS-2D,normal,3.34,3.56,18267064.08,267064,4626082.459
17153,16352,5/27/2016,11:00,1007098,-4658286,4225561,41.7520133,-77.8006943,700.16,1.8,val. GPS-3D,normal,3.36,3.56,18267144.13,267144,4626034.536
17153,16353,5/27/2016,12:00,1007119,-4658270,4225540,41.7519394,-77.8004068,677.82,2,val. GPS-3D,normal,3.36,3.56,18267167.76,267168,4626025.552
17153,16354,5/27/2016,13:00,1007164,-4658225,4225598,41.7525356,-77.7997637,690.72,3.6,val. GPS-3D,normal,3.36,3.58,18267223.39,267223,4626090.013
17153,16355,5/27/2016,14:00,1007144,-4658215,4225591,41.7525726,-77.7999734,675.62,1.8,val. GPS-3D,normal,3.38,3.58,18267206.09,267206,4626094.68
17153,16356,5/27/2016,15:00,1007159,-4658230,4225571,41.7523313,-77.7998352,675.6,2.4,val. GPS-3D,normal,3.38,3.58,18267216.71,267217,4626067.521
17153,16357,5/27/2016,16:00,1007141,-4658227,4225567,41.7523449,-77.8000391,667.91,5,val. GPS-3D,normal,3.38,3.58,18267199.8,267200,4626069.574
17153,16358,5/27/2016,17:00,1007142,-4658227,4225571,41.7523705,-77.8000273,670.73,3.8,val. GPS-3D,normal,3.38,3.58,18267200.87,267201,4626072.385
17153,16359,5/27/2016,18:00,1007143,-4658232,4225555,41.7522324,-77.8000283,663.88,2.4,val. GPS-3D,normal,3.38,3.6,18267200.29,267200,4626057.061
17153,16360,5/27/2016,19:00,1007112,-4658259,4225561,41.7521538,-77.8004612,682.68,2.6,val. GPS-3D,normal,3.4,3.56,18267164.02,267164,4626049.502
17153,16361,5/27/2016,20:00,1007099,-4658242,4225570,41.7523303,-77.8005707,674.23,3.4,val. GPS-3D,normal,3.38,3.44,18267155.54,267156,4626069.4
17153,16362,5/27/2016,21:00,1007095,-4658231,4225566,41.752373,-77.8005898,662.91,3.2,val. GPS-3D,normal,3.4,3.6,18267154.11,267154,4626074.188
17153,16363,5/27/2016,22:00,1007112,-4658260,4225582,41.752289,-77.8004637,697.39,4.2,val. GPS-3D,normal,3.38,3.6,18267164.29,267164,4626064.519
17153,16364,5/27/2016,23:01,1007150,-4658061,4225799,41.7548643,-77.7995116,702.79,2.2,GPS-2D,normal,3.36,3.58,18267252.77,267253,4626347.899
17153,16365,5/28/2016,0:00,1007200,-4657943,4225861,41.7559088,-77.7986242,665.92,2.4,val. GPS-3D,normal,3.36,3.58,18267330.33,267330,4626461.475
17153,16366,5/28/2016,1:00,1007172,-4658090,4225712,41.7540822,-77.7993267,669.46,5.6,val. GPS-3D,normal,3.38,3.56,18267265.31,267265,4626260.556
17153,16367,5/28/2016,2:00,1007169,-4658061,4225677,41.7540209,-77.7992883,624.54,5,val. GPS-3D,normal,3.38,3.58,18267268.29,267268,4626253.642
17153,16368,5/28/2016,3:00,1006957,-4658100,4225760,41.7546183,-77.8018786,674.83,2,val. GPS-3D,normal,3.36,3.54,18267055.07,267055,4626327.001
17153,16369,5/28/2016,4:00,1006901,-4658167,4225726,41.7540683,-77.8027069,692.21,6.2,val. GPS-3D,normal,3.36,3.56,18266984.22,266984,4626268.173
17153,16370,5/28/2016,5:00,1006893,-4658165,4225715,41.7540163,-77.8027958,682.17,2,val. GPS-3D,normal,3.36,3.54,18266976.63,266977,4626262.637
17153,16371,5/28/2016,6:00,1006930,-4658146,4225713,41.7540673,-77.8023127,672.81,1.8,val. GPS-3D,normal,3.38,3.56,18267016.98,267017,4626266.995
17153,16372,5/28/2016,8:00,1006993,-4658219,4225624,41.752962,-77.8017579,676.71,2.8,val. GPS-3D,normal,3.36,3.56,18267059.12,267059,4626142.761
17153,16373,5/28/2016,9:00,1007063,-4658222,4225609,41.7527551,-77.8009429,679.94,3,val. GPS-3D,normal,3.38,3.5,18267126.13,267126,4626117.569
17153,16374,5/28/2016,10:00,1007052,-4658210,4225625,41.7529468,-77.8010417,680.11,2,val. GPS-3D,normal,3.36,3.56,18267118.61,267119,4626139.124
17153,16375,5/28/2016,11:00,1007171,-4658135,4225628,41.7532556,-77.7994528,646.18,2.4,val. GPS-3D,normal,3.36,3.56,18267251.84,267252,4626169.116
17153,16376,5/28/2016,12:00,1007096,-4658221,4225602,41.7526721,-77.8005526,679.75,2.4,val. GPS-3D,normal,3.36,3.58,18267158.28,267158,4626107.3
17153,16377,5/28/2016,13:00,1007079,-4657995,4225895,41.7559857,-77.8001782,707.4,1.8,val. GPS-3D,normal,3.36,3.52,18267201.4,267201,4626474.225
17153,16378,5/28/2016,14:00,1007139,-4657930,4225913,41.7564114,-77.799308,681.45,4,val. GPS-3D,normal,3.36,3.54,18267275.29,267275,4626519.144
17153,16379,5/28/2016,15:00,1007288,-4657874,4225945,41.7567657,-77.7974148,685.42,2.4,val. GPS-3D,normal,3.38,3.58,18267433.99,267434,4626553.356
17153,16380,5/28/2016,16:00,1007335,-4657890,4225846,41.7559475,-77.7969031,638.57,3.6,val. GPS-3D,normal,3.38,3.6,18267473.57,267474,4626461.122
17153,16381,5/28/2016,17:00,1007097,-4657920,4225905,41.7564695,-77.7997761,662.21,3.6,val. GPS-3D,normal,3.38,3.58,18267236.58,267237,4626526.862
17153,16382,5/28/2016,18:00,1007106,-4657919,4225912,41.756511,-77.7996678,667.56,2.8,val. GPS-3D,normal,3.38,3.6,18267245.74,267246,4626531.173
17153,16383,5/28/2016,19:00,1007183,-4657787,4226054,41.7581406,-77.7984276,678.03,2.8,val. GPS-3D,normal,3.4,3.6,18267354.75,267355,4626708.762
17153,16384,5/28/2016,20:00,1007275,-4657963,4225809,41.7553473,-77.7977937,657.7,5.2,val. GPS-3D,normal,3.36,3.58,18267397.35,267397,4626396.884
17153,16385,5/28/2016,21:00,1007252,-4657964,4225820,41.7554445,-77.7980665,662.13,6,val. GPS-3D,normal,3.4,3.6,18267375.02,267375,4626408.411
17153,16386,5/28/2016,22:00,1007234,-4657949,4225836,41.7556626,-77.7982399,659.01,2.2,val. GPS-3D,normal,3.38,3.58,18267361.39,267361,4626433.104
17153,16387,5/28/2016,23:00,1007256,-4658015,4225748,41.754657,-77.7981491,651.99,3.8,val. GPS-3D,normal,3.38,3.54,18267365.31,267365,4626321.195
17153,16388,5/29/2016,0:00,1006934,-4658092,4225783,41.7548488,-77.8021286,680.68,2,val. GPS-3D,normal,3.36,3.58,18267035.12,267035,4626353.27
17153,16389,5/29/2016,1:00,1006913,-4658087,4225775,41.754851,-77.8023626,668.4,3.2,val. GPS-3D,normal,3.36,3.58,18267015.67,267016,4626354.146
17153,16390,5/29/2016,2:00,1006885,-4658125,4225770,41.7546302,-77.8027882,688.37,2.4,val. GPS-3D,normal,3.38,3.56,18266979.49,266979,4626330.783
17153,16391,5/29/2016,3:00,1006893,-4658129,4225748,41.7544489,-77.8027044,677.89,1.6,val. GPS-3D,normal,3.38,3.58,18266985.8,266986,4626310.422
